state	county	town	dot_district	huc12_name	ej_criteria	unique_id	featureid
Vermont	Windham	Halifax	VT-2	Upper Green River	None	727	201476337
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1305	201477101
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1148	201476900
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1147	201476900
Vermont	Windham	Halifax	VT-2	Upper Green River	None	907	201476579
Vermont	Windham	Halifax	VT-2	Upper Green River	None	734	201476348
Vermont	Windham	Halifax	VT-2	Upper Green River	None	735	201476348
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1151	201476901
Vermont	Windham	Halifax	VT-2	Upper Green River	None	964	201476645
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1344	201477181
Vermont	Windham	Halifax	VT-2	Upper Green River	None	730	201476348
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1349	201477130
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1348	201477130
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	582	201476108
Vermont	Windham	Halifax	VT-2	Upper Green River	None	724	201476332
Vermont	Windham	Halifax	VT-2	Upper Green River	None	725	201476387
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	583	201476108
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1376	201477182
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1381	201477182
Vermont	Windham	Halifax	VT-2	Upper Green River	None	781	201476387
Vermont	Windham	Halifax	VT-2	Upper Green River	None	778	201476387
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1383	201477182
Vermont	Windham	Halifax	VT-2	Upper Green River	None	780	201476387
Vermont	Windham	Halifax	VT-2	Upper Green River	None	779	201476387
Vermont	Windham	Brattleboro	VT-2	Upper Green River	None	642	201476218
Vermont	Windham	Halifax	VT-2	Upper Green River	None	664	201476241
Vermont	Windham	Halifax	VT-2	Upper Green River	None	663	201476241
Vermont	Windham	Halifax	VT-2	Upper Green River	None	1111	201476847
Vermont	Windham	Halifax	VT-2	Upper Green River	None	1114	201476847
Vermont	Windham	Halifax	VT-2	Upper Green River	None	775	201476387
Vermont	Windham	Guilford	VT-2	Upper Green River	None	659	201476241
Vermont	Windham	Halifax	VT-2	Upper Green River	None	1297	201477093
Vermont	Windham	Halifax	VT-2	Upper Green River	None	1105	201476841
Vermont	Windham	Halifax	VT-2	Upper Green River	None	776	201476387
Vermont	Windham	Halifax	VT-2	Upper Green River	None	963	201476645
Vermont	Windham	Guilford	VT-2	Upper Green River	None	661	201476241
Vermont	Windham	Halifax	VT-2	Upper Green River	None	1004	201476683
Vermont	Windham	Halifax	VT-2	Upper Green River	None	956	201476645
Vermont	Windham	Halifax	VT-2	Upper Green River	None	1295	201477093
Vermont	Windham	Halifax	VT-2	Upper Green River	None	1298	201477093
Vermont	Windham	Guilford	VT-2	Upper Green River	None	660	201476357
Vermont	Windham	Halifax	VT-2	Upper Green River	None	1001	201476683
Vermont	Windham	Guilford	VT-2	Upper Green River	None	750	201476357
Vermont	Windham	Guilford	VT-2	Upper Green River	None	753	201476373
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1099	201476813
Vermont	Windham	Guilford	VT-2	Upper Green River	None	751	201476357
Vermont	Windham	Guilford	VT-2	Upper Green River	None	757	201476374
Vermont	Windham	Guilford	VT-2	Upper Green River	None	979	201476652
Vermont	Windham	Guilford	VT-2	Upper Green River	None	977	201476652
Vermont	Windham	Guilford	VT-2	Upper Green River	None	749	201476357
Vermont	Windham	Guilford	VT-2	Upper Green River	None	740	201476374
Vermont	Windham	Guilford	VT-2	Upper Green River	None	973	201476652
Vermont	Windham	Guilford	VT-2	Upper Green River	None	744	201476357
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1093	201476813
Vermont	Windham	Guilford	VT-2	Upper Green River	None	746	201476357
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1098	201476813
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1097	201476813
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1096	201476813
Vermont	Windham	Guilford	VT-2	Upper Green River	None	985	201476653
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1250	201477014
Vermont	Windham	Guilford	VT-2	Upper Green River	None	984	201476653
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1255	201477015
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1095	201476813
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1256	201477015
Vermont	Windham	Guilford	VT-2	Upper Green River	None	1094	201476813
Vermont	Windham	Guilford	VT-2	Lower Green River	None	1333	201477107
Vermont	Windham	Guilford	VT-2	Lower Green River	None	1332	201477107
Vermont	Windham	Guilford	VT-2	Lower Green River	None	1329	201477107
Vermont	Windham	Guilford	VT-2	Lower Green River	None	1337	201477108
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	183	201474954
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	232	201475418
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	121	201474720
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	235	201475418
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	118	201474721
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	94	201474642
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	233	201475418
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	128	201474778
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	157	201474860
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	234	201475418
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	184	201474954
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	304	201475462
Vermont	Windham	Stratton	VT-1	Headwaters Deerfield River	None	56	201474333
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	236	201475117
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	293	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	179	201474902
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	239	201475118
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	296	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	294	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	295	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	297	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	148	201474820
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	298	201475373
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	299	201475364
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	65	201474424
Vermont	Windham	Somerset	VT-1	Headwaters Deerfield River	None	348	201475513
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	62	201474430
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	110	201474695
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	124	201474728
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	190	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	126	201474728
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	192	201474932
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	164	201474868
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	377	201475618
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	168	201474918
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	166	201474918
Vermont	Bennington	Searsburg	VT-1	Headwaters Deerfield River	None	389	201475655
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	132	201474796
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	83	201474588
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	171	201474870
Vermont	Windham	Somerset	VT-1	East Branch Deerfield River	None	173	201474870
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	103	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	139	201474807
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	135	201474806
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	141	201474807
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	140	201474807
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	96	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	97	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	98	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	206	201475065
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	414	201475828
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	211	201475065
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	101	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	99	201474653
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	108	201475020
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	214	201475020
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	212	201475065
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	279	201475331
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	273	201475367
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	217	201475020
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	207	201475065
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	275	201475422
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	216	201475020
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	310	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	307	201475422
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	317	201475564
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	215	201475020
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	208	201475065
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	336	201475473
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	337	201475473
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	263	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	116	201474705
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	355	201475578
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	356	201475578
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	265	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	264	201475317
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	196	201474942
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	151	201474849
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	152	201474849
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	362	201475579
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	321	201475445
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	322	201475445
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	357	201475578
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	325	201475445
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	324	201475445
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	363	201475579
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	360	201475579
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	253	201475272
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	323	201475445
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	155	201474850
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	252	201475273
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	314	201475435
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	315	201475435
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	251	201475273
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	282	201475435
Vermont	Windham	Dover	VT-1	North Branch Deerfield River	None	249	201475273
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	287	201475340
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	250	201475273
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	339	201475486
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	366	201475585
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	365	201475585
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	352	201475514
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	351	201475514
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	383	201475651
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	286	201475340
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	285	201475340
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	341	201475589
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	368	201475585
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	367	201475585
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	372	201475844
Vermont	Bennington	Glastenbury	VT-1	Headwaters Deerfield River	None	181	201474969
Vermont	Bennington	Stamford	VT-1	Pelham Brook and Deerfield River	None	1743	201477681
Vermont	Bennington	Readsboro	VT-1	Pelham Brook and Deerfield River	None	1803	201477717
Vermont	Bennington	Readsboro	VT-1	Pelham Brook and Deerfield River	None	1804	201477717
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1584	201477449
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1581	201477449
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1541	201477402
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1557	201477476
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1559	201477426
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1561	201477426
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1562	201477426
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1563	201477426
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1591	201477530
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1586	201477450
Vermont	Bennington	Readsboro	VT-1	Sherman Dam and Deerfield River	None	1589	201477450
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1276	201477173
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1219	201477070
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1175	201476917
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	678	201476294
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	679	201476294
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1178	201476917
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	510	201476024
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1185	201476917
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1192	201476917
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1318	201477106
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1184	201476917
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1312	201477101
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1316	201477101
Vermont	Windham	Halifax	VT-2	Upper Green River	None	669	201476294
Vermont	Windham	Halifax	VT-2	Upper Green River	None	666	201476294
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1310	201477101
Vermont	Windham	Halifax	VT-2	East Branch North River	None	946	201476626
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	514	201476024
Vermont	Windham	Halifax	VT-2	Upper Green River	None	691	201476305
Vermont	Windham	Halifax	VT-2	Upper Green River	None	693	201476305
Vermont	Windham	Halifax	VT-2	Upper Green River	None	772	201476393
Vermont	Windham	Halifax	VT-2	Upper Green River	None	689	201476302
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1308	201477101
Vermont	Windham	Halifax	VT-2	Upper Green River	None	692	201476305
Vermont	Windham	Wilmington	VT-1	East Branch North River	None	845	201476433
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	559	201476060
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	558	201476060
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	557	201476060
Vermont	Windham	Whitingham	VT-1	Taylor Brook and North River	None	1483	201477307
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	570	201476060
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	568	201476060
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1247	201477013
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	569	201476060
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1073	201476819
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	840	201476433
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	901	201476564
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	841	201476433
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1076	201476769
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	897	201476564
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1026	201476700
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	903	201476565
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1018	201476700
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	898	201476564
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	904	201476565
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1020	201476700
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1021	201476700
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	908	201476588
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1031	201476701
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1077	201476769
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1100	201476816
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	913	201476589
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	912	201476589
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1425	201477220
Vermont	Windham	Wilmington	VT-1	East Branch North River	None	808	201476405
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1125	201476874
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	911	201476589
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	804	201476405
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	623	201476197
Vermont	Windham	Halifax	VT-2	East Branch North River	None	802	201476405
Vermont	Windham	Marlboro	VT-2	East Branch North River	None	805	201476405
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	856	201476443
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1101	201476816
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1284	201477081
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1422	201477220
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1123	201476885
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	657	201476232
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	652	201476232
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	656	201476232
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1302	201477224
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1303	201477224
Vermont	Windham	Halifax	VT-2	East Branch North River	None	885	201476528
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	619	201476185
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	645	201476231
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1221	201477004
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1239	201477005
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1277	201477173
Vermont	Windham	Halifax	VT-2	East Branch North River	None	832	201476427
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1242	201477005
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1241	201477005
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1061	201476762
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1240	201477005
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1066	201476762
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1065	201476762
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1064	201476762
Vermont	Windham	Halifax	VT-2	East Branch North River	None	929	201476613
Vermont	Windham	Halifax	VT-2	East Branch North River	None	921	201476605
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1063	201476762
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1059	201476763
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1051	201476916
Vermont	Windham	Halifax	VT-2	Upper Green River	None	719	201476326
Vermont	Windham	Halifax	VT-2	Upper Green River	None	722	201476326
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1058	201476763
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1056	201476916
Vermont	Windham	Halifax	VT-2	Upper Green River	None	721	201476326
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1055	201476916
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1054	201476916
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1052	201476916
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1173	201476985
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1224	201476985
Vermont	Windham	Halifax	VT-2	East Branch North River	None	926	201476605
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1263	201477034
Vermont	Windham	Halifax	VT-2	Upper Green River	None	720	201476326
Vermont	Windham	Halifax	VT-2	East Branch North River	None	924	201476605
Vermont	Windham	Halifax	VT-2	Upper Green River	None	682	201476296
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1321	201477149
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	676	201476294
Vermont	Windham	Halifax	VT-2	Upper Green River	None	696	201476321
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1264	201477034
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	677	201476294
Vermont	Windham	Halifax	VT-2	East Branch North River	None	936	201476606
Vermont	Windham	Halifax	VT-2	Upper Green River	None	685	201476296
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	450	201475935
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1190	201476917
Vermont	Windham	Halifax	VT-2	Upper Green River	None	683	201476296
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1193	201476917
Vermont	Windham	Halifax	VT-2	East Branch North River	None	934	201476606
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	454	201475936
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1187	201476917
Vermont	Windham	Marlboro	VT-2	Upper Green River	None	451	201475980
Vermont	Windham	Halifax	VT-2	East Branch North River	None	1322	201477106
Vermont	Windham	Halifax	VT-2	East Branch North River	None	933	201476606
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	458	201475959
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1403	201477206
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	485	201475971
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1385	201477193
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	629	201476199
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	479	201476002
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	628	201476199
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1406	201477217
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	627	201476199
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	482	201475972
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	403	201475764
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	850	201476442
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1292	201477092
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	862	201476446
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	701	201476311
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	861	201476526
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1169	201476910
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	702	201476311
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	710	201476312
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	871	201476485
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	536	201476034
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	537	201476034
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	853	201476442
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1437	201477228
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	698	201476378
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	707	201476312
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	852	201476442
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	870	201476485
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1288	201477092
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1245	201477009
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1168	201476910
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	539	201476034
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1167	201476910
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1287	201477092
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	869	201476485
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	529	201476034
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	530	201476034
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	528	201476034
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1244	201477009
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	597	201476141
Vermont	Windham	Whitingham	VT-1	Sherman Dam and Deerfield River	None	1163	201476910
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	545	201476060
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	762	201476379
Vermont	Windham	Wilmington	VT-1	Sherman Dam and Deerfield River	None	760	201476379
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	868	201476485
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	601	201476152
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	600	201476152
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	604	201476211
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1071	201476819
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	633	201476211
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1030	201476700
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	611	201476171
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	562	201476060
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	610	201476171
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	370	201475844
Vermont	Windham	Wilmington	VT-1	North Branch Deerfield River	None	607	201476171
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1075	201476819
Vermont	Windham	Whitingham	VT-1	East Branch North River	None	1074	201476819
