unique_id	impassability	delta_scaled	effect_scaled	effect_scaled_16	effect_scaled_18	effect_scaled_20	hydro_rof	struct_rof	geo_rof	max_rof	ave_del	ave_aff_del	max_del	ln_comp_del	int_eco_dis	trans_vuln	cross_prior	bar_type	jurisdiction	nhs	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	Observed_Date	crossing_id	featureid
3267	0.003	0.001524636	0.000951044	0.0000698	0.001342805	0.001342805	0.620030784	0.3	0.233333333	0.620030784	0.000533304	1.333259184	2.426235974	0.602111227	0.000951044	0.487789463	0.373448785	2	2	0	22.0473	24.44230841	20	2.28	17.078351	251.398358	9/9/2014	xy4257528572953569	201479422
2702	0.01	0.070045893	0.035024889	0.000000999	0.034287809	0.034287809	0.553082146	NA	0.75	0.75	0	0	0	0	0.035024889	0	0.026797436	2	2	0	9.3726	14.17249777	19	3.1	4.277899	171.073048	7/2/2014	xy4257552672682730	201478799
2784	0.479	0.782626904	0.724913766	0.524069151	0.749986202	0.749986202	0.538076624	0	0.875	0.875	0	0	0	0	0.724913766	0	0.554629322	1	2	0	1.0503	0.694000047	0	3.52	0.671048	76.935003	7/2/2014	xy4257586972668783	201478743
3058	0.274397734	0.511422474	0.440407821	0.462441314	0.456054871	0.456054871	0.14397856	0	0.416666667	0.416666667	0	0	0	0	0.462441314	0	0.353812446	1	2	0	0.8397	0.45765966	0	2.72	0.699809	60.710424	5/23/2016	xy4257598372653798	201479078
3074	0.814	0.728505489	0.661496152	0.686038884	0.685854197	0.685854197	0.360941755	0	0.833333333	0.833333333	0.0000975	0.48757188	0.927042415	0.501842445	0.686038884	0.484466067	0.648440774	1	2	0	5.0229	5.421650798	3	4.81	3.303552	233.260012	9/5/2014	xy4257663072855510	201479241
2986	0.096	0.423575667	0.345134284	0.354970387	0.356802334	0.356802334	0.377130736	0	0.75	0.75	0	0	0	0	0.354970387	0	0.271586766	1	2	0	2.3373	3.372639709	4	4.74	1.434919	151.494447	9/5/2014	xy4257677572812192	201479031
3228	0.178	0.671991786	0.67052079	0	0.695045786	0.695045786	0.610599714	NA	NA	0.610599714	0	0	0	0	0.67052079	0	0.513013421	1	2	0	7.0317	11.62125419	19	5.38	3.728075	277.159173	NA	xy4257746472917415	201479334
2704	0.009	0.058144969	0.027448075	0.0000535	0.027132244	0.027132244	0.049463862	0.5	0.65	0.65	0.000325588	0.130235381	0.130235381	0.573125187	0.027448075	0.214998599	0.171494922	2	2	0	9.2448	13.87295815	18	3.1	4.277899	171.073048	7/2/2014	xy4257753072684558	201478799
3410	0.302	0.811565583	0.810539551	0.82536749	0.840709369	0.840709369	0.552376074	NA	NA	0.552376074	0.000509954	1.699845541	2.426235974	0.599457439	0.82536749	0.543684871	0.770143376	1	2	0	3.0996	2.48250658	1	8.04	2.006292	303.848942	NA	xy4257770272976039	201479591
3268	0	0	0	0	0	0	0.713125557	0.3	0.233333333	0.713125557	0.0474866	6.01096201	9.839780715	0.865456223	0	0.617178951	0.472201742	2	2	0	22.4676	25.27907888	21	2.28	17.078351	251.398358	9/9/2014	xy4257783172946776	201479422
3329	0.207	0.835821598	0.838459606	0.801142709	0.869919928	0.869919928	0.612605855	NA	NA	0.612605855	0.0000234	0.233500113	0.233500113	0.417442124	0.838459606	0.255727489	0.706721675	1	2	0	9.1809	10.98751866	6	3.24	5.800633	208.203169	NA	xy4257792772978711	201479452
3397	1	0.912298804	0.921699571	0.937455187	0.957196977	0.957196977	0.852763033	1	0.875	1	0.000000875	0.008745714	0.008745714	0.224612607	0.937455187	0.191541328	0.766093348	1	2	0	1.3716	2.012414952	1	7.34	1.681287	253.934435	9/2/2014	xy4257795273002537	201479548
3332	0.127	0.707793545	0.702535363	0.693559216	0.728720655	0.728720655	0.019809752	0.1	0.65	0.65	0.000509954	1.699845541	2.426235974	0.599457439	0.702535363	0.214091942	0.592108039	1	2	0	11.6658	14.2022945	11	18.04	6.329891	1210.986488	NA	xy4257824572976175	201479416
3331	1	0.793691571	0.793883055	0.756686758	0.823593553	0.823593553	0.098511565	NA	NA	0.098511565	0.0000234	0.233500113	0.233500113	0.417442124	0.793883055	0.080505502	0.627929021	1	2	0	9.1935	11.03922509	7	3.24	5.800633	208.203169	NA	xy4257824772978278	201479452
3139	0.558	NA	NA	NA	NA	NA	0.750968197	0.8	0.75	0.8	0.000750374	0.37518694	0.37518694	0.622461049	NA	0.467448452	0.238428928	1	2	0	0.1251	0.101342273	0	0.8	0.284777	11.390614	6/4/2015	xy4257837872887160	201479234
3330	0.091	0.735097138	0.732047548	0.685428808	0.759575248	0.759575248	0.876373874	0.7	NA	0.876373874	0.0000234	0.233500113	0.233500113	0.417442124	0.732047548	0.408306703	0.664218763	1	2	0	9.243	11.16012837	8	3.24	5.800633	208.203169	NA	xy4257843072976879	201479415
3335	0.01	0.070027453	0.051487391	0.044000506	0.057060752	0.057060752	0.858759354	0.1	0.275	0.858759354	0.000533304	1.333259184	2.426235974	0.602111227	0.051487391	0.517068648	0.408738602	2	2	0	17.9685	21.0578741	16	2.84	9.592062	234.681552	9/2/2014	xy4257849772962603	201479421
3076	0.988	0.88350625	0.855511088	0.726960937	0.887243252	0.887243252	0.20051262	0	0.8125	0.8125	0.0000975	0.48757188	0.927042415	0.501842445	0.855511088	0.232998278	0.713971029	1	2	0	1.7271	2.749054758	1	7.36	1.352925	228.412205	9/5/2014	xy4257855972851418	201479088
3230	1	0.748769641	0.755264142	0	0.782873146	0.782873146	0.814605694	NA	NA	0.814605694	0	0	0	0	0.755264142	0	0.577850303	1	2	0	0.5184	1.049189785	0	13.07	0.336218	202.204387	NA	xy4257859972916498	201479334
3334	0.006	0.012972202	0.008404463	0.006708654	0.009145536	0.009145536	0.486639168	0	0.233333333	0.486639168	0.000533304	1.333259184	2.426235974	0.602111227	0.008404463	0.462789461	0.356222222	2	2	0	15.1353	17.43706956	14	2.71	8.284844	208.121087	9/2/2014	xy4257913672968379	201479416
3396	0	NA	NA	NA	NA	NA	0.290676469	NA	NA	0.290676469	NA	NA	NA	NA	NA	0.663932913	0.338648704	1	0	0	0.1152	0.117625729	0	7.34	1.681287	253.934435	6/22/2015	xy4257937973020809	201479548
3003	1	0.641061276	0.638859379	0	0.662138503	0.662138503	0.139127483	NA	NA	0.139127483	0	0	0	0	0.638859379	0	0.488789372	1	2	0	8.5905	13.03115742	21	4.33	6.198613	287.633702	NA	xy4257974372915243	201479334
2907	0	0	0	0	0	0	0.73595969	0.1	0.65	0.73595969	0	0	0	0	0	0	0	2	2	0	35.973	48.42712933	47	1.39	13.099496	134.229111	9/12/2014	xy4257997472800002	201479119
2732	0	NA	NA	NA	NA	NA	0.041882547	0.3	0.65	0.65	0.004886688	1.357413296	2.156691649	0.733091076	NA	0.261818241	0.133544228	2	2	0	230.5719	337.3464788	302	0.69	70.832712	154.942535	7/27/2016	xy4258036672599530	201478672
2675	0.214	0.184178989	0.035642126	0.037491364	0.036973598	0.036973598	0.118436271	0	0.625	0.625	0	0	0	0	0.037491364	0	0.028684529	1	2	0	0.3078	1.168217193	2	4.09	0.420138	70.733268	9/24/2014	xy4258082672590513	201478641
2985	0.409	0.681177861	0.600590605	0.630195548	0.621973693	0.621973693	0.234535257	0.8	0.916666667	0.916666667	0.002185626	0.607118222	0.647404397	0.685628687	0.630195548	0.343417963	0.569743381	1	2	0	2.1303	2.86676072	3	4.74	1.434919	151.494447	9/5/2014	xy4258084072814528	201479031
3006	0.126	0.690922648	0.691237586	0	0.716467413	0.716467413	0.96445082	NA	NA	0.96445082	0	0	0	0	0.691237586	0	0.528863779	1	2	0	8.6355	13.18605528	22	4.33	6.198613	287.633702	NA	xy4258100772915990	201479334
2776	0	0	0	0	0	0	0.025256399	NA	NA	0.025256399	NA	NA	NA	NA	0	0.940169473	0.71932081	1	2	0	0.4545	0.12757515	0	9.37	0.35269	148.470689	6/5/2015	xy4258116572760119	201478835
2705	0.01	0.046161585	0.019329029	0.000131827	0.019238482	0.019238482	0.071383014	NA	0.5	0.5	0.006914997	2.384481765	7.31629611	0.752619891	0.019329029	0.266673898	0.208960917	2	2	0	8.2143	13.28855231	17	3.1	4.277899	171.073048	7/2/2014	xy4258119772687316	201478799
2516	0.237	0.313376216	0.171725279	0	0.176639939	0.176639939	0.462151086	1	0.875	1	0.000124864	0.0891884	0.103528256	0.516490149	0.171725279	0.276691151	0.255491057	1	2	0	0.5184	0.544317937	0	6.9	1.01323	185.313752	10/7/2014	xy4258152272642386	201478620
2910	0.974	0.774743649	0.682596356	0.528041594	0.707028533	0.707028533	0.922910364	0.4	0.833333333	0.922910364	0	0	0	0	0.682596356	0	0.5222524	1	2	0	0.7542	2.058246225	2	9.27	0.416759	159.671339	9/12/2014	xy4258173872800192	201478942
2863	0.948	0.657281676	0.605653365	0.57927243	0.627229601	0.627229601	0.573155529	0.5	0.75	0.75	0	0	0	0	0.605653365	0	0.463383551	1	2	0	0.5445	0.679808878	0	13.12	0.416085	225.802871	9/12/2014	xy4258194672791611	201478914
2987	0.081	0.346295782	0.256723112	0.268587281	0.264897907	0.264897907	0.966448164	0.1	0.875	0.966448164	0.000297434	0.743584811	1.265264864	0.567713958	0.268587281	0.548666112	0.488281215	1	2	0	2.0061	2.660325338	2	4.74	1.434919	151.494447	9/8/2014	xy4258195972816469	201479031
2701	0.307	0.679245151	0.604287286	0.069185328	0.623637528	0.623637528	0.892539369	0	0.75	0.892539369	0.00850887	2.299694484	5.558142123	0.765289863	0.604287286	0.683051331	0.67671329	1	2	0	8.1333	13.14154306	16	3.1	4.277899	171.073048	7/2/2014	xy4258223072687642	201478799
2777	0.666729769	0.665088715	0.637086994	0.669405391	0.660217074	0.660254168	0.072509284	1	0.875	1	0	0	0	0	0.669405391	0	0.512160033	1	2	0	0.5085	0.282451235	1	9.37	0.35269	148.470689	4/28/2016	xy4258239672760650	201478835
2973	0.391	0.565035012	0.507636006	0.515351289	0.52540596	0.52540596	0.305635736	0	1	1	0.000373302	0.933253886	1.378935892	0.58112789	0.515351289	0.446335426	0.508123667	1	2	0	1.3716	2.384102304	3	8.17	6.027754	535.185642	9/5/2014	xy4258263872837345	201479017
2785	0.34	0.816774016	0.774728923	0	0.800884852	0.800884852	0.280613383	0.8	0.75	0.8	0	0	0	0	0.774728923	0	0.592742748	1	2	0	2.4849	4.083924993	4	2.54	1.343639	78.556044	7/2/2014	xy4258277972670874	201478742
2974	0.948	0.738753208	0.69170369	0.70391606	0.716571615	0.716571615	0.504685353	0.8	0.5	0.8	0.00000659	0.032961791	0.032961791	0.34283141	0.70391606	0.173021991	0.582690241	1	2	0	1.3554	2.250905553	2	8.17	6.027754	535.185642	9/5/2014	xy4258312972838703	201479017
2815	0.052	0.318608932	0.242047685	0	0.237024508	0.240177013	0.02005735	0	0.75	0.75	0	0	0	0	0.242047685	0	0.185189949	2	2	0	4.788	6.540367794	5	6.6	2.109061	255.736771	7/2/2014	xy4258323872701351	201478795
2975	0.477	0.53474689	0.466872447	0.477525314	0.483712608	0.483712608	0.688041348	0.2	1	1	0.000951136	4.755681934	6.766196731	0.634815963	0.477525314	0.436779631	0.476746092	1	2	0	1.341	2.164341351	1	8.17	6.027754	535.185642	9/5/2014	xy4258330972839608	201479017
2970	0.009	0.023603117	0.013430584	0.007914451	0.015701421	0.015701421	0.981515346	0.1	0.65	0.981515346	0	0	0	0	0.013430584	0	0.010275699	2	2	0	11.1195	15.66985808	10	3.55	6.91679	249.106621	9/5/2014	xy4258345172836187	201479006
2729	1	0.64957028	0.563247383	0	0	0	0.427155264	0.1	0.65	0.65	0.017113063	0.681795358	1.247300581	0.807218893	0.563247383	0.591406222	0.596129393	2	2	0	229.671	336.7385872	299	0.69	70.832712	154.942535	6/16/2015	xy4258361172604941	201478672
2940	0.377	0.774013923	0.758667629	0.797146826	0.786453392	0.78652301	0.590221485	0.1	0.75	0.75	0	0	0	0	0.797146826	0	0.609894617	1	2	0	2.2977	2.707080972	3	3.78	1.341657	116.819972	9/19/2014	xy4258427472773740	201478973
3173	0.419	0.782426716	0.76485849	0.729186738	0.793230585	0.793230585	0.473851697	0.1	0.583333333	0.583333333	0.0474866	6.01096201	9.839780715	0.865456223	0.76485849	0.494546413	0.711316229	1	2	0	0.8388	1.702048902	1	13.48	0.668179	293.995672	9/9/2014	xy4258438872944005	201479263
2951	0.814	0.837297855	0.812821418	0.831907158	0.84265696	0.84265696	0.072730366	0.8	0.875	0.875	0.000754529	0.269474491	0.277673496	0.622790518	0.831907158	0.308564571	0.71518358	1	2	0	1.7217	1.862579887	1	3.7	1.175843	107.048606	9/5/2014	xy4258443872831934	201479030
2517	0.082	0.278603077	0.156552986	0	0.161194857	0.161225052	0.306979509	0	0.75	0.75	0	0	0	0	0.156552986	0	0.119778214	1	2	0	1.6965	2.422552884	1	6.9	1.01323	185.313752	6/11/2015	xy4258463472624528	201478620
2918	0.814	NA	NA	NA	NA	NA	0.80015492	0	0.75	0.80015492	0.002185626	0.607118222	0.647404397	0.685628687	NA	0.548609167	0.279826139	1	2	0	0.2259	0.535727888	0	14.99	0.236141	194.353138	5/26/2015	xy4258485972807239	201478942
3323	1	0.94186689	0.951005665	0.963289878	0.988003276	0.988003276	0.594083813	0.2	0.833333333	0.833333333	0	0	0	0	0.963289878	0	0.737010162	1	2	0	2.5758	2.431118098	1	6.84	2.150952	267.655459	9/2/2014	xy4258492873003016	201479404
2947	0.931	0.63035156	0.593164579	0.622579457	0.613981463	0.613981463	0.538639877	0.8	0.916666667	0.916666667	0	0	0	0	0.622579457	0	0.476333653	1	2	0	0.5688	0.953318587	1	6.45	0.324575	98.044242	9/19/2014	xy4258498172774407	201478973
2814	0.814	0.847730703	0.794618244	0	0.805882807	0.812881486	0.433661721	0.3	0.875	0.875	0.0079298	0.06288501	0.062931925	0.761810794	0.794618244	0.408112926	0.712041994	1	1	14	4.3965	6.332761858	4	6.6	2.109061	255.736771	7/21/2014	xy4258501072701177	201478795
2535	0.006	0.0000972	0.0000301	0	0	0	0.045827779	NA	0.65	0.65	NA	NA	NA	NA	0.0000301	0.836838176	0.640270025	2	NA	NA	228.7575	335.8918419	298	0.43	69.020167	95.314966	10/7/2014	xy4258519172611499	201478672
2946	1	0.592759554	0.549565687	0.577384057	0.569410223	0.569410223	0.546184791	0	1	1	0	0	0	0	0.577384057	0	0.44175479	1	2	0	0.5634	0.899844362	0	6.45	0.324575	98.044242	9/19/2014	xy4258528872774903	201478973
2518	0.171	0.470176127	0.343622516	0	0.355038955	0.355094775	0.768935088	0.1	0.875	0.875	0.138514032	0.950679695	2.901731478	0.93080823	0.343622516	0.715731108	0.635238547	1	1	14	1.8423	2.598054833	2	6.9	1.01323	185.313752	11/12/2014	xy4258528972622764	201478620
2920	1	NA	NA	NA	NA	NA	0.058009102	0	0.75	0.75	0.002185626	0.607118222	0.647404397	0.685628687	NA	0.663763693	0.338562391	1	2	0	0.243	0.384804681	0	15.26	0.161624	163.68645	5/26/2015	xy4258574772805720	201478942
2534	0.009	0.000579287	0.000175415	0	0	0	0.002632604	0.1	0.65	0.65	0.001843581	0.008484034	0.078938689	0.675590792	0.000175415	0.62405839	0.477509917	2	1	14	228.7341	335.8125563	297	0.43	69.020167	95.314966	10/7/2014	xy4258578472612021	201478672
2519	0.171	0.474700809	0.346689344	0	0.358322274	0.358359099	0.582338526	NA	0.875	0.875	0.002834353	0.708588198	1.093538181	0.700975625	0.346689344	0.634011939	0.573497599	1	1	14	1.8522	2.674199318	3	6.9	1.01323	185.313752	11/12/2014	xy4258588072622317	201478529
2528	0.391	0.644417808	0.533971793	0.411416168	0.552865774	0.552999006	0.970621282	0	0.875	0.970621282	0.000540921	0.200341122	0.3187517	0.603121956	0.533971793	0.585403006	0.584070129	1	2	0	3.8601	4.801641523	10	4.57	1.818644	164.435186	11/12/2014	xy4258610272624123	201478532
2912	1	NA	NA	NA	NA	NA	0.231144046	0.8	1	1	0.004250568	1.06264192	1.19555987	0.724890174	NA	0.517778696	0.264100606	1	2	0	0.0081	0.055284248	0	12.48	0.078467	93.274556	5/4/2015	xy4258611672797270	201478937
2864	0.487	0.693015449	0.604065554	0.387676086	0.625641835	0.625641835	0.663719641	0	0.416666667	0.663719641	0.000685917	0.046345771	0.04663539	0.617160077	0.604065554	0.409621265	0.566635384	1	1	0	0.7992	1.219175597	1	13.12	0.416085	225.802871	9/12/2014	xy4258618072792423	201478914
2527	0.61	0.731506416	0.628088021	0.548445656	0.650345078	0.650617814	0.889813812	0	0.666666667	0.889813812	0	0	0	0	0.628088021	0	0.480548239	1	NA	NA	3.7926	4.685354134	9	4.57	1.818644	164.435186	11/12/2014	xy4258627672625516	201478532
2523	0.61	0.731506416	0.628088021	0.548445656	0.650345078	0.650617814	0.772845731	0	NA	0.772845731	0	0	0	0	0.628088021	0	0.480548239	1	NA	NA	3.7926	4.677235202	8	4.57	1.818644	164.435186	11/12/2014	xy4258629172625613	201478532
2676	0.186	NA	NA	NA	NA	NA	0.410200801	0	1	1	0	0	0	0	NA	0	0	1	2	0	0.1566	0.522176126	1	1.11	0.201766	13.303049	6/16/2015	xy4258645872590473	201478641
2522	0	0	0	0	0	0	0.773511279	NA	NA	0.773511279	NA	NA	NA	NA	0	0.773511279	0.591811132	1	NA	NA	3.5721	4.510501783	7	4.57	1.818644	164.435186	10/30/2015	xy4258690272627457	201478532
2524	0	0	0	0	0	0	0.341174665	NA	NA	0.341174665	NA	NA	NA	NA	0	0.767879441	0.58750223	1	NA	NA	3.5721	4.500636036	6	4.57	1.818644	164.435186	10/30/2015	xy4258695272627557	201478532
2529	0.504	0.60578409	0.458917064	0	0.475165048	0.475215134	0.970839935	0	1	1	0	0	0	0	0.458917064	0	0.351116053	1	1	14	5.7627	7.797126104	15	1.9	3.291215	91.967912	10/28/2014	xy4258709372621342	201478529
2533	0.504	0.583564653	0.429336873	0	0.444658992	0.444658992	0.394836701	NA	NA	0.394836701	0	0	0	0	0.429336873	0	0.328484338	1	1	1	5.805	7.829035489	16	1.9	3.291215	91.967912	10/28/2014	xy4258725172621026	201478529
2532	0.504	0.565876171	0.408646691	0	0.417852436	0.417852436	0.606857379	NA	NA	0.606857379	0.000158233	0.226047656	0.226047656	0.530483637	0.408646691	0.32192791	0.394756365	1	1	1	5.8068	7.877212986	17	1.9	3.291215	91.967912	10/28/2014	xy4258742172620482	201478529
2530	0.504	0.552544421	0.393444154	0	0.38611602	0.38611602	0.016003709	NA	NA	0.016003709	0.000158233	0.226047656	0.226047656	0.530483637	0.393444154	0.439087578	0.436285549	1	1	14	5.841	7.897057174	18	1.9	3.291215	91.967912	10/28/2014	xy4258751472620277	201478529
3078	0.814	NA	NA	NA	NA	NA	0.048888267	0	0.791666667	0.791666667	0	0	0	0	NA	0	0	1	2	0	0.0414	0.052778513	0	10.09	0.299722	147.385672	5/26/2015	xy4258768972871307	201479088
3313	0.974	0.948432311	0.962771619	0	1	1	0.28751221	0.1	0.625	0.625	0	0	0	0	0.962771619	0	0.736613644	1	2	0	1.6767	2.373768463	1	6.19	1.423516	197.049988	9/2/2014	xy4258787873000146	201479396
2531	0.921	0.716559144	0.596639788	0	0.40848192	0.409368581	0.671983173	0	0.916666667	0.916666667	0	0	0	0	0.596639788	0	0.456487291	1	2	0	7.1982	8.0757935	19	1.9	3.291215	91.967912	9/24/2014	xy4258803472618260	201478529
3172	1	0.765250363	0.756013502	0.725419076	0.784699243	0.784699243	0.232522079	0	0.583333333	0.583333333	0.001685744	5.619147982	6.834220253	0.668395236	0.756013502	0.310326359	0.657566888	1	2	0	0.657	1.078595093	0	13.48	0.668179	293.995672	9/9/2014	xy4258820672948899	201479263
2672	0.52	NA	NA	NA	NA	NA	0.305727982	0	0.583333333	0.583333333	0	0	0	0	NA	0	0	1	2	0	0.072	0.28241194	0	1.11	0.201766	13.303049	6/17/2015	xy4258836672590760	201478641
2984	0.896	0.711294541	0.642166518	0.674632056	0.6653152	0.6653152	0.817216074	0.4	0.75	0.817216074	0	0	0	0	0.674632056	0	0.516158938	1	2	0	1.3662	1.877492007	1	4.74	1.434919	151.494447	9/8/2014	xy4258840372818784	201479031
2690	0.896	0.562509746	0.393947069	0	0	0.407742109	0.042391561	0	0.666666667	0.666666667	0	0	0	0	0.393947069	0	0.301407707	1	2	0	0.7047	0.485829495	1	7.41	1.065476	204.07728	7/9/2014	xy4258860372750816	201478764
2525	0.069	0.290970826	0.185452773	0.141627633	0.190995778	0.191686489	0.173891352	0	0.75	0.75	0	0	0	0	0.185452773	0	0.141889354	1	NA	NA	3.5163	4.26683316	5	4.57	1.818644	164.435186	10/29/2014	xy4258860472628868	201478532
3005	0	0	0	0	0	0	0.288025235	NA	NA	0.288025235	NA	NA	NA	NA	0	0.609880814	0.46661796	1	2	0	9.9135	14.33964795	23	4.33	6.198613	287.633702	9/9/2014	xy4258865772910446	201479334
3004	0	0	0	0	0	0	0.818591528	NA	NA	0.818591528	NA	NA	NA	NA	0	0.818591528	0.626301894	1	2	0	9.9135	14.36076321	24	4.33	6.198613	287.633702	9/9/2014	xy4258883272910362	201479334
2698	0.009	0.001532421	0.000294231	0	0.000301766	0.000301766	0.012692817	NA	0.75	0.75	0.006260389	1.277630414	2.697544227	0.747700645	0.000294231	0.61207945	0.468375168	2	2	0	5.2911	7.652054283	6	3.93	2.20579	155.7325	7/2/2014	xy4258886972688782	201478652
3274	0	0	0	0	0	0	0.136912675	NA	NA	0.136912675	NA	NA	NA	NA	0	0.413026598	0.316005397	1	2	0	0.9549	1.51831082	0	8.92	0.337752	138.314821	9/5/2014	xy4258888872963603	201479359
2954	0.199	0.508270919	0.46725862	0.483663232	0.484242132	0.484242132	0.68987415	0.2	0.75	0.75	0.00000848	0.042418814	0.042418814	0.35769883	0.483663232	0.246767176	0.432982877	1	2	0	1.1367	0.934788601	0	5.79	1.054145	158.611018	9/5/2014	xy4258900672838216	201478976
3118	0.862	0.946107695	0.95152664	0.682908827	0.987081671	0.987081671	0.243864433	0.1	0.583333333	0.583333333	0.0474866	6.01096201	9.839780715	0.865456223	0.95152664	0.40181896	0.830486967	1	2	0	3.348	4.955268464	3	7.89	2.217173	313.459519	9/9/2014	xy4258902072937539	201479182
2526	0.091	0.348217849	0.249768288	0.212650729	0.257079138	0.258216853	0.11525465	0.1	0.625	0.625	0.134490337	0.920536185	0.931736987	0.92906978	0.249768288	0.803727058	0.678628119	1	1	14	3.42	4.099972463	4	4.57	1.818644	164.435186	10/9/2014	xy4258909972630719	201478532
3242	0.53	0.765488436	0.747487285	0.754762498	0.775180441	0.775180441	0.841170263	1	0.75	1	0.000494446	4.944459291	4.944459291	0.596629484	0.754762498	0.50186698	0.705458797	1	2	0	0.6228	0.513799042	0	4.14	0.916553	105.750797	9/2/2014	xy4258943972985682	201479340
2799	0.005	0.001198269	0.000337955	0	0.000357765	0.000357765	0.063136634	0	0.775	0.775	NA	NA	NA	NA	0.000337955	0.405618886	0.310423968	2	1	0	39.0078	53.68818369	54	1.24	15.004315	128.154659	9/12/2014	xy4258953572788587	201478866
2691	0.5	0.521271677	0.336250411	0	0	0.34816876	0.435267459	0	0.75	0.75	0.0000472	0.078648578	0.134936315	0.458998796	0.336250411	0.27867784	0.328336025	1	2	0	0.7524	0.638855139	2	7.41	1.065476	204.07728	7/9/2014	xy4258958572749636	201478764
2697	1	0.845033541	0.767935688	0.319538744	0.79580357	0.79580357	0.986046962	0.3	0.75	0.986046962	0.254534375	2.015315715	2.860596971	0.96659275	0.767935688	0.953105845	0.92506681	1	1	14	5.2794	7.523361927	5	3.93	2.20579	155.7325	7/21/2014	xy4258983372689582	201478652
2708	0.352	0.594716653	0.476132383	0.279670674	0.492951595	0.492951595	0.537237741	0.8	0.875	0.875	0	0	0	0	0.476132383	0	0.364287441	1	2	0	2.196	4.562491808	8	3.79	3.414055	186.843977	7/21/2014	xy4258984772688170	201478653
2521	0.058	0.229722864	0.143761932	0.08595728	0.139027597	0.149109253	0.389366431	0.8	0.75	0.8	0.0000242	0.08061143	0.08061143	0.419515359	0.143761932	0.337147604	0.294614548	2	2	0	3.2652	3.668647836	3	4.57	1.818644	164.435186	10/9/2014	xy4259007872635646	201478532
3245	0	0	0	0	0	0	0.560982196	NA	NA	0.560982196	NA	NA	NA	NA	0	0.560982196	0.429205775	1	0	0	0.3339	0.221505795	0	6.52	0.631867	138.2818	9/2/2014	xy4259020472978392	201479341
2989	1	0.714697367	0.663628181	0.697684746	0.688049527	0.688049527	0.195213447	0.1	0.833333333	0.833333333	0	0	0	0	0.697684746	0	0.533796482	1	2	0	0.7596	0.962556317	0	8.1	0.77646	190.436078	9/8/2014	xy4259027572820828	201479031
2715	0.401	0.595212346	0.480979805	0.360532844	0.498122295	0.498122295	0.35006932	1	0.875	1	0	0	0	0	0.480979805	0	0.367996189	1	2	0	2.0628	4.311173045	6	3.79	3.414055	186.843977	7/18/2014	xy4259058372685947	201478653
2945	0.174	0.688579667	0.671280087	0.701749678	0.695465195	0.695988984	0.373089286	0.8	0.75	0.8	0	0	0	0	0.701749678	0	0.536906549	1	2	0	3.6837	4.878546171	6	2.05	1.767289	72.713034	9/19/2014	xy4259070272765256	201478973
2714	0.245	0.493558975	0.376187272	0.273176159	0.389705405	0.389705405	0.812116653	0	0.75	0.812116653	0	0	0	0	0.376187272	0	0.28781974	1	2	0	1.9998	4.13141122	5	3.79	3.414055	186.843977	7/18/2014	xy4259077372684201	201478653
2709	0.202	0.468135298	0.346050937	0.208229655	0.358228375	0.358228375	0.922699536	0.2	0.666666667	0.922699536	0.0000397	0.19836406	0.323627127	0.448746297	0.346050937	0.414058	0.405048693	1	2	0	2.1447	4.369711376	7	3.79	3.414055	186.843977	7/18/2014	xy4259080972686392	201478653
3322	0.405	0.673732342	0.669981582	0.700236435	0.695323451	0.695323451	0.362486575	NA	NA	0.362486575	0	0	0	0	0.700236435	0	0.535748771	1	0	0	1.0449	1.076455855	0	6.84	2.150952	267.655459	NA	xy4259089573016160	201479404
2494	0.009	0.000798229	0.000199783	0	0	8.96E-08	0.956627352	0.1	0.275	0.956627352	0.006125877	0.567210872	0.943078444	0.746532677	0.000199783	0.714153578	0.546447686	2	2	0	217.4832	326.6459176	276	0.31	65.735908	67.060635	10/7/2014	xy4259091372615377	201478502
3117	0	0	0	0	0	0	0.31865963	0	0.483333333	0.483333333	0.001685744	5.619147982	6.834220253	0.668395236	0	0.635516855	0.486232017	2	2	0	3.2949	4.614611247	2	7.89	2.217173	313.459519	9/9/2014	xy4259104572939931	201479182
2818	0	0	0	0	0	0	0.687887454	NA	NA	0.687887454	NA	NA	NA	NA	0	0.687887454	0.526300603	1	0	0	1.1214	0.355837569	0	1.01	0.618541	21.193876	7/9/2014	xy4259107772730784	201478794
2972	0.553	NA	NA	NA	NA	NA	0.839553342	0.8	0.916666667	0.916666667	0.000000849	0.008491048	0.008491048	0.22290577	NA	0.187141284	0.095454152	1	2	0	0.2988	0.781670251	0	8.17	6.027754	535.185642	5/26/2015	xy4259155072849799	201479017
2800	0	0	0	0	0	0	0.852361656	0	0.775	0.852361656	0.000157157	0.785784916	0.785784916	0.530052417	0	0.451796356	0.345668021	2	2	0	39.5316	54.0410007	55	1.24	15.004315	128.154659	9/12/2014	xy4259178272786390	201478866
2728	0.491	0.715861942	0.669170611	0	0.693646266	0.693646266	0.898607915	0	0.666666667	0.898607915	0.000117239	0.053290553	0.053290553	0.512767508	0.669170611	0.461592955	0.629701526	1	2	0	0.6786	0.930389375	1	7.96	0.390441	132.707431	7/18/2014	xy4259191472666617	201478664
2538	0.134465373	0.212880903	0.15093676	0	0	0.155804911	0.314085232	1	0.75	1	0	0	0	0	0.15093676	0	0.115481257	1	2	0	1.5741	1.855581373	1	6.69	0.948567	173.846068	5/31/2016	xy4259266672647441	201478541
